138, 14332, 20
139, 14352, 9
139.35, 14361, 17
13th, 14378, 10
14, 14388, 478
14.0, 14866, 10
14.14, 14876, 10
14.16, 14886, 10
14.2, 14896, 10
14.3, 14906, 29
14.5, 14935, 9
14.50, 14944, 10
14.7, 14954, 10
14.8, 14964, 19
14.9, 14983, 9
140, 14992, 52
140.05, 15044, 9
140.08, 15053, 10
140.50, 15063, 10
140.60, 15073, 9
141, 15082, 30
141.33, 15112, 19
141.4, 15131, 9
141.43, 15140, 56
141.50, 15196, 29
141.55, 15225, 10
141.58, 15235, 19
141.60, 15254, 9
141.8, 15263, 10
141.80, 15273, 19
141.90, 15292, 10
142, 15302, 20
142.35, 15322, 39
142.50, 15361, 10
142.80, 15371, 8
144, 15379, 20
144.35, 15399, 18
145, 15417, 10
146, 15427, 18
147, 15445, 29
147.9, 15474, 9
148, 15483, 19
149, 15502, 20
149.19, 15522, 10
149.9, 15532, 20
14th, 15552, 32
15, 15584, 981
15.0, 16565, 10
15.1, 16575, 9
15.12, 16584, 9
15.13, 16593, 10
15.2, 16603, 10
15.29, 16613, 10
15.3, 16623, 10
15.4, 16633, 10
15.5, 16643, 10
15.7, 16653, 12
15.8, 16665, 10
15.9, 16675, 10
150, 16685, 216
150.4, 16901, 9
1500, 16910, 10
151, 16920, 19
151.6, 16939, 10
152.35, 16949, 28
153, 16977, 29
154, 17006, 9
155, 17015, 19
155.2, 17034, 10
155mm, 17044, 9
156, 17053, 37
158, 17090, 19
159, 17109, 9
159.69, 17118, 9
15th, 17127, 9
16, 17136, 486
16.0, 17622, 9
16.2, 17631, 19
16.3, 17650, 9
16.4, 17659, 18
16.5, 17677, 19
16.53, 17696, 10
16.6, 17706, 10
160, 17716, 101
1619, 17817, 10
163, 17827, 10
164, 17837, 9
1649, 17846, 10
165, 17856, 29
165th, 17885, 10
166, 17895, 9
167, 17904, 10
167.1, 17914, 10
168, 17924, 9
169, 17933, 28
169.5, 17961, 9
16th, 17970, 19
17, 17989, 549
17.1, 18538, 9
17.2, 18547, 18
17.4, 18565, 12
17.47, 18577, 10
17.5, 18587, 22
17.8, 18609, 9
17.9, 18618, 20
17.98, 18638, 10
170, 18648, 46
170.2, 18694, 10
171, 18704, 29
172, 18733, 9
173, 18742, 10
174, 18752, 19
175, 18771, 18
176, 18789, 20
177.9, 18809, 9
1770, 18818, 10
178.37, 18828, 10
179, 18838, 9
179.27, 18847, 19
17th, 18866, 20
18, 18886, 630
18.1, 19516, 20
18.25, 19536, 10
18.27, 19546, 10
18.30, 19556, 18
18.4, 19574, 68
18.5, 19642, 20
18.50, 19662, 9
18.6, 19671, 10
180, 19681, 34
1800, 19715, 10
181, 19725, 10
1812, 19735, 10
182.16, 19745, 10
1821, 19755, 10
183, 19765, 9
1830, 19774, 10
1831, 19784, 9
1835, 19793, 10
184, 19803, 28
184.2, 19831, 10
184.8, 19841, 10
185, 19851, 27
185.72, 19878, 10
185.99, 19888, 9
1857, 19897, 10
186.04, 19907, 9
186.45, 19916, 9
186.49, 19925, 9
186.53, 19934, 10
186.73, 19944, 10
186.81, 19954, 10
186.86, 19964, 10
1866, 19974, 10
187.10, 19984, 19
187.2, 20003, 9
1873, 20012, 9
1875, 20021, 10
188, 20031, 10
188.14, 20041, 10
188.27, 20051, 9
1883, 20060, 10
1885, 20070, 9
18th, 20079, 10
19, 20089, 478
19.2, 20567, 10
19.24, 20577, 10
19.3, 20587, 9
19.4, 20596, 19
19.76, 20615, 10
19.81, 20625, 9
19.85, 20634, 10
19.9, 20644, 10
190, 20654, 10
1900, 20664, 10
1905, 20674, 9
1908, 20683, 22
191, 20705, 10
191.5, 20715, 9
191.7, 20724, 10
191.8, 20734, 9
1910, 20743, 10
1914, 20753, 10
1917, 20763, 10
1918, 20773, 10
192, 20783, 10
1920, 20793, 48
1922, 20841, 23
1923, 20864, 19
1925, 20883, 20
1926, 20903, 20
1927, 20923, 9
1929, 20932, 20
193, 20952, 9
1930, 20961, 29
1933, 20990, 10
1935, 21000, 10
1937, 21010, 10
1939, 21020, 10
1940, 21030, 10
1941, 21040, 33
1942, 21073, 10
1943, 21083, 10
1944, 21093, 10
1945, 21103, 10
1946, 21113, 10
1947, 21123, 60
1949, 21183, 40
195, 21223, 19
1950, 21242, 81
1952, 21323, 24
1953, 21347, 20
1954, 21367, 9
1955, 21376, 18
1957, 21394, 20
1958, 21414, 10
1959, 21424, 48
196.2, 21472, 9
196.6, 21481, 10
1960, 21491, 66
1961, 21557, 19
1962, 21576, 20
1963, 21596, 27
1964, 21623, 63
1965, 21686, 46
1966, 21732, 86
1967, 21818, 30
1968, 21848, 47
1969, 21895, 70
197, 21965, 17
197.3, 21982, 9
1970, 21991, 224
1971, 22215, 70
1972, 22285, 67
1973, 22352, 83
1974, 22435, 70
1975, 22505, 108
1976, 22613, 93
1977, 22706, 105
1978, 22811, 138
1979, 22949, 205
198, 23154, 13
1980, 23167, 296
1981, 23463, 206
1982, 23669, 161
1983, 23830, 305
1984, 24135, 287
1985, 24422, 419
1986, 24841, 525
1987, 25366, 696
1988, 26062, 1262
1989, 27324, 335
199, 27659, 20
1990, 27679, 417
1991, 28096, 152
1992, 28248, 185
1993, 28433, 47
1994, 28480, 10
1995, 28490, 10
1996, 28500, 10
1997, 28510, 26
19th, 28536, 48
2, 28584, 1305
2.0, 29889, 10
2.02, 29899, 9
2.04, 29908, 10
2.07, 29918, 20
2.08, 29938, 9
2.09, 29947, 9
2.1, 29956, 10
2.10, 29966, 10
2.11, 29976, 20
2.1190, 29996, 10
2.12, 30006, 10
2.1260, 30016, 10
2.13, 30026, 10
2.1340, 30036, 10
2.1348, 30046, 10
2.1490, 30056, 10
2.15, 30066, 9
2.1505, 30075, 10
2.16, 30085, 9
2.19, 30094, 28
2.2, 30122, 19
2.23, 30141, 10
2.26, 30151, 9
2.29, 30160, 29
2.3, 30189, 30
2.30, 30219, 10
2.32, 30229, 19
2.35, 30248, 18
2.36, 30266, 9
2.37, 30275, 10
2.4, 30285, 32
2.44, 30317, 10
2.45, 30327, 9
2.48, 30336, 10
2.5, 30346, 88
2.50, 30434, 29
2.53, 30463, 10
2.54, 30473, 20
2.56, 30493, 9
2.57, 30502, 10
2.6, 30512, 76
2.65, 30588, 10
2.66, 30598, 30
2.67, 30628, 9
2.69, 30637, 10
2.7, 30647, 29
2.72, 30676, 19
2.75, 30695, 8
2.79, 30703, 9
2.8, 30712, 75
2.81, 30787, 9
2.83, 30796, 9
2.84, 30805, 10
2.87, 30815, 10
2.88, 30825, 10
2.9, 30835, 9
20, 30844, 1108
20.6, 31952, 8
20.7, 31960, 29
200, 31989, 400
2000, 32389, 30
